1W; 1L; 1GDpS; 2W; 2L; 2GDpS; 1FW; 1FL; 1FGDpS; 2FW; 2FL; 2FGDpS; 1SW; 1SL; 1SGDpS; 2SW; 2SL; 2SGDpS; 1SFW; 1SFL; 1SFGDpS; 2SFW; 2SFL; 2SFGDpS; 1MW; 1ML; 1MGDpS; 1MSW; 1MSL; 1MSGDpS; 1R; 2R; H; C; G; dSc; dSSc; 1; 2
36; 4; 1.9; 37; 7; 1.7727; 9; 1; 0.4; 9; 1; -0.1; 6; 0; 1; 9; 0; 2; 9; 1; 0.2667; 9; 1; -0.075; 19; 18; -0.1351; 0; 2; -1; 2; 6; 0; 0; 1; 271; 282; 1; 0
6; 10; 0; 13; 13; -0.3462; 2; 8; -0.3667; 5; 5; 0.0333; 2; 4; 0; 8; 5; 0; 4; 6; 0.4; 6; 4; -0.3; 1; 0; 3; 0; 0; 0; 26; 82; 0; 1; 0; -172; -32; 1; 0
14; 16; -0.4; 8; 14; -0.2273; 5; 5; -0.35; 4; 6; -0.2333; 4; 6; 0; 2; 6; -1; 4; 6; -0.3; 3; 7; 0.45; 4; 0; 2.25; 0; 0; 0; 39; 74; 0; 1; 0; 425; 210; 0; 1
24; 17; 0.7073; 10; 13; -0.5217; 7; 3; 0.5; 4; 6; -0.15; 22; 13; 1; 2; 5; 0; 7; 3; 0.5; 4; 6; 0.125; 1; 1; -0.5; 1; 1; -0.5; 83; 21; 0; 1; 0; -96; -134; 0; 1
16; 16; -0.0938; 16; 18; 0.4706; 5; 5; -0.25; 3; 7; -0.25; 10; 7; 0; 13; 10; 1; 5; 5; 0.3; 6; 4; 0.35; 0; 0; 0; 0; 0; 0; 76; 77; 0; 1; 0; 196; 5; 0; 1
9; 12; 0.4286; 11; 16; -0.6667; 5; 5; 0.25; 3; 7; -0.1; 8; 9; 0; 7; 7; 0; 5; 5; 0.25; 5; 5; 0.25; 2; 2; -0.25; 1; 2; -1.3333; 42; 25; 0; 1; 0; 66; -21; 0; 1
17; 21; -0.4474; 16; 16; -0.25; 7; 3; 0.5; 5; 5; -0.45; 6; 11; -1; 11; 6; 0; 3; 7; -0.35; 5; 5; -0.3; 0; 1; 0; 0; 0; 0; 49; 47; 0; 1; 0; -256; -390; 0; 1
17; 17; 0; 9; 14; -0.1739; 5; 5; 0.3; 5; 5; -0.2; 17; 11; 0; 3; 6; 0; 6; 4; -0.25; 3; 7; -0.3; 0; 0; 0; 0; 0; 0; 55; 74; 0; 1; 0; 275; 398; 0; 1
7; 10; 0; 23; 16; 0.6154; 3; 7; 0.0667; 6; 4; 0.4; 3; 4; 0; 19; 9; 1; 4; 6; -0.3; 7; 3; 0.1333; 1; 1; 0.5; 0; 0; 0; 26; 69; 0; 1; 0; -59; -196; 0; 1
21; 15; 0.1389; 23; 14; 0.1892; 5; 5; -0.4; 7; 3; 0.125; 16; 9; 0; 19; 12; 0; 6; 4; -0.1; 7; 3; 0.35; 1; 2; 0; 0; 0; 0; 62; 94; 0; 1; 0; -15; 157; 0; 1
23; 15; 0.5526; 11; 13; -0.3333; 5; 5; -0.2; 5; 5; -0.0667; 8; 8; 0; 3; 5; 0; 4; 6; 0.2; 4; 6; -0.2; 1; 0; 4; 0; 0; 0; 57; 21; 0; 1; 0; 49; 182; 1; 0
19; 14; 0.1818; 17; 18; 0.5429; 6; 4; 0.15; 4; 6; -0.1; 10; 10; 0; 14; 10; 1; 4; 6; -0.25; 6; 4; 0.2; 2; 0; 1; 2; 0; 1; 18; 77; 0; 1; 0; 349; 17; 1; 0
33; 12; 1.3333; 8; 18; -0.6154; 6; 4; -0.1; 4; 6; -0.25; 21; 7; 1; 3; 8; 0; 7; 3; 0.45; 3; 7; -0.25; 4; 0; 2.25; 2; 0; 2.5; 3; 67; 0; 1; 0; 294; 413; 1; 0
26; 15; 1.0488; 16; 15; 0.3548; 6; 4; -0.06; 6; 4; 0.35; 13; 6; 1; 9; 7; 0; 8; 2; 0.4; 5; 5; -0.25; 1; 4; -0.8; 0; 0; 0; 22; 19; 0; 1; 0; -50; 149; 1; 0
10; 14; -0.0833; 24; 15; 0.6154; 6; 4; 0; 6; 4; 0.1; 4; 6; 0; 9; 8; 0; 4; 6; -0.45; 4; 6; -0.2; 0; 2; -1; 0; 0; 0; 74; 57; 0; 1; 0; -240; -210; 1; 0
20; 14; 0.2647; 17; 16; -0.1515; 6; 4; -0.3; 6; 4; -0.2333; 11; 10; 0; 12; 6; 0; 5; 5; 0.25; 6; 4; -0.1; 2; 0; 1.5; 0; 0; 0; 18; 47; 0; 1; 0; -182; -284; 0; 1
34; 12; 1.3261; 12; 16; -0.6429; 7; 3; 0.3333; 4; 6; -0.2; 22; 7; 1; 8; 7; 0; 7; 3; 0.35; 5; 5; 0.25; 6; 0; 2.8333; 4; 0; 2.75; 3; 25; 0; 1; 0; 206; 179; 1; 0
18; 16; -0.1176; 27; 15; 1.0714; 7; 3; -0.3; 7; 3; 0.25; 13; 6; 0; 14; 6; 1; 7; 3; 0.35; 8; 2; 0.1667; 1; 4; -0.6; 1; 2; 0.3333; 47; 22; 0; 1; 0; 346; 279; 0; 1
35; 12; 1.3191; 9; 13; 0; 7; 3; 0.3667; 4; 6; -0.0333; 23; 7; 1; 8; 7; 0; 7; 3; -0.1; 4; 6; 0; 3; 0; 2.6667; 3; 0; 2.6667; 3; 48; 0; 1; 0; 481; 475; 1; 0
26; 14; 0.35; 28; 15; 1.093; 8; 2; 0; 7; 3; 0.3; 22; 12; 0; 15; 6; 1; 7; 3; -0.1; 8; 2; 0.1333; 3; 0; 1; 3; 0; 1; 94; 22; 0; 1; 0; -18; -314; 1; 0
27; 14; 0.3902; 37; 12; 1.4694; 8; 2; 0.15; 7; 3; 0.25; 23; 12; 0; 25; 7; 1; 8; 2; 0.125; 8; 2; 0.3667; 0; 2; -4; 0; 0; 0; 94; 3; 0; 1; 0; -237; -285; 1; 0
10; 17; -0.7778; 13; 9; 0.2727; 3; 7; -0.0667; 7; 3; -0.1; 5; 5; 0; 9; 2; 0; 5; 5; -0.2333; 8; 2; 0.1; 0; 0; 0; 0; 0; 0; 91; 51; 1; 0; 0; -271; -178; 0; 1
5; 11; -0.75; 19; 16; 0.3143; 2; 8; -0.2; 6; 4; 0.0333; 4; 6; 0; 7; 9; 0; 4; 6; -0.3667; 4; 6; 0.0333; 0; 2; -1.5; 0; 2; -1.5; 92; 46; 1; 0; 0; -217; 177; 0; 1
15; 14; 0.1724; 12; 15; 0; 4; 6; -0.45; 3; 7; 0.0333; 8; 8; 0; 9; 8; 0; 4; 6; -0.4333; 7; 3; 0.35; 0; 0; 0; 0; 0; 0; 96; 35; 1; 0; 0; -100; -208; 1; 0
15; 11; 0.2308; 16; 13; 0.2414; 4; 6; -0.2667; 6; 4; -0.2; 11; 6; 0; 12; 9; 0; 5; 5; -0.2333; 7; 3; 0.4; 2; 1; 0.6667; 2; 1; 0.6667; 65; 81; 1; 0; 0; -86; -7; 0; 1
14; 9; 0.3913; 23; 16; 0.2821; 8; 2; 0.2; 6; 4; -0.1; 10; 2; 0; 9; 9; 0; 8; 2; 0.25; 4; 6; 0.2; 4; 0; 2; 2; 0; 2; 51; 45; 1; 0; 0; -46; 123; 0; 1
17; 10; 0.5556; 19; 19; 0.0526; 7; 3; -0.2; 7; 3; 0.2; 9; 4; 0; 10; 9; 0; 6; 4; 0.1; 5; 5; -0.1667; 0; 0; 0; 0; 0; 0; 60; 61; 1; 0; 0; -204; 377; 1; 0
23; 17; -0.05; 9; 12; -0.0952; 5; 5; -0.3667; 5; 5; 0.3; 8; 5; 0; 5; 8; 0; 5; 5; -0.1667; 4; 6; -0.25; 0; 0; 0; 0; 0; 0; 34; 89; 1; 0; 0; 212; 213; 0; 1
24; 17; 0.6098; 18; 19; -0.1892; 5; 5; -0.2667; 6; 4; 0.0333; 2; 5; 0; 9; 11; 0; 4; 6; 0.35; 7; 3; 0.4; 1; 0; 2; 1; 0; 2; 69; 79; 1; 0; 0; -36; -72; 1; 0
8; 12; 0; 25; 17; 0.1429; 3; 7; 0.2; 7; 3; -0.1333; 5; 3; 1; 13; 8; 0; 5; 5; -0.3; 6; 4; 0.25; 0; 0; 0; 0; 0; 0; 26; 78; 1; 0; 0; -233; -130; 0; 1
18; 12; 0.3667; 14; 16; 0.1667; 5; 5; -0.3333; 7; 3; 0.4; 12; 8; 0; 11; 8; 0; 5; 5; -0.2; 6; 4; -0.25; 1; 0; 3; 1; 0; 3; 9; 73; 1; 0; 0; -214; -41; 1; 0
20; 16; 0.3611; 30; 6; 1.5; 6; 4; 0.25; 7; 3; 0.2; 8; 9; 0; 15; 3; 1; 5; 5; -0.1667; 9; 1; 0.1333; 5; 1; 1.5; 4; 1; 1.4; 46; 17; 1; 0; 0; -228; -630; 0; 1
24; 16; 0.3; 16; 14; 0.2333; 7; 3; 0.1; 5; 5; 0.3; 10; 9; 0; 9; 8; 0; 4; 6; -0.2; 5; 5; -0.5; 1; 0; 2; 1; 0; 2; 45; 96; 1; 0; 0; 219; -35; 0; 1
19; 12; 0.4516; 10; 12; -0.0909; 6; 4; -0.2; 5; 5; -0.25; 13; 8; 0; 6; 8; 0; 6; 4; 0.3; 5; 5; -0.2; 0; 0; 0; 0; 0; 0; 9; 89; 1; 0; 0; 115; 197; 1; 0
31; 6; 1.4595; 17; 13; 0.3333; 7; 3; 0.0667; 7; 3; 0; 16; 3; 1; 13; 9; 0; 9; 1; 0.35; 7; 3; -0.35; 2; 0; 3; 2; 0; 3; 17; 81; 1; 0; 0; 156; 506; 1; 0
18; 10; 0.6071; 25; 10; 0.8286; 8; 2; 0.3; 7; 3; 0.3; 10; 4; 0; 9; 3; 0; 6; 4; 0.2; 7; 3; -0.075; 2; 0; 1; 2; 0; 1; 60; 11; 1; 0; 0; -37; 44; 0; 1
10; 12; -0.1818; 34; 11; 1.2667; 5; 5; -0.2; 7; 3; 0.25; 7; 5; 0; 19; 4; 1; 5; 5; 0.2333; 8; 2; 0.45; 1; 0; 0; 1; 0; 0; 32; 7; 1; 0; 0; -428; -528; 1; 0
11; 12; -0.0435; 26; 17; 0.7442; 6; 4; 0.2; 7; 3; 0.4333; 8; 5; 0; 4; 5; 0; 5; 5; 0.1; 4; 6; -0.2; 0; 0; 0; 0; 0; 0; 32; 69; 1; 0; 0; -197; 34; 1; 0
24; 14; 0.3158; 17; 14; 0.2581; 7; 3; 0.35; 5; 5; 0.2333; 15; 7; 0; 10; 8; 0; 6; 4; 0.0333; 6; 4; 0.35; 4; 0; 2; 2; 0; 1.5; 20; 96; 1; 0; 0; 17; -94; 0; 1
20; 12; 0.5313; 32; 6; 1.4474; 7; 3; 0.0667; 7; 3; -0.3333; 14; 8; 0; 17; 3; 1; 6; 4; 0.25; 9; 1; 0.15; 4; 0; 2.5; 3; 0; 2.3333; 9; 17; 1; 0; 0; -16; -389; 1; 0
12; 12; 0; 21; 12; 0.6061; 6; 4; 0.3; 7; 3; 0.25; 9; 5; 0; 15; 8; 0; 5; 5; -0.4; 6; 4; -0.35; 1; 0; 2; 1; 0; 2; 32; 9; 1; 0; 0; -132; -196; 1; 0
18; 14; 0.25; 27; 10; 0.8649; 5; 5; -0.06; 8; 2; -0.2; 11; 8; 0; 11; 3; 1; 6; 4; 0.3; 8; 2; 0.25; 0; 0; 0; 0; 0; 0; 96; 11; 1; 0; 0; -73; 84; 0; 1
28; 10; 0.8947; 13; 12; 0.04; 9; 1; 0.2667; 6; 4; -0.0667; 12; 3; 1; 10; 5; 0; 8; 2; 0.1; 6; 4; -0.5; 1; 0; 0; 1; 0; 0; 11; 32; 1; 0; 0; 92; 84; 1; 0
12; 13; 0.08; 13; 16; 0.1724; 6; 4; 0.25; 6; 4; 0.35; 8; 9; 0; 5; 7; 0; 6; 4; -0.0333; 4; 6; -0.125; 0; 0; 0; 0; 0; 0; 89; 74; 1; 0; 0; -113; 166; 1; 0
7; 12; -0.4737; 12; 17; -0.3103; 3; 7; -0.15; 5; 5; -0.175; 6; 7; 0; 5; 7; 0; 4; 6; 0.2; 4; 6; 0.15; 0; 1; -4; 0; 0; 0; 92; 50; 1; 0; 0; 13; -48; 1; 0
12; 13; -0.24; 10; 13; 0.1304; 5; 5; 0.1333; 4; 6; -0.15; 6; 6; 0; 7; 4; 1; 5; 5; 0.15; 6; 4; -0.0667; 0; 2; -2.5; 0; 1; -3; 99; 26; 1; 0; 0; 225; 100; 0; 1
16; 13; 0.5517; 21; 9; 1; 6; 4; 0.1; 7; 3; 0.0667; 7; 6; 1; 12; 5; 1; 5; 5; 0.2; 6; 4; -0.4; 2; 5; -0.5714; 2; 4; -0.3333; 44; 31; 1; 0; 0; 51; -250; 0; 1
15; 12; 0.1111; 14; 21; -0.4857; 4; 6; -0.25; 4; 6; 0.15; 11; 7; 0; 3; 4; 0; 5; 5; 0.1; 4; 6; -0.35; 0; 0; 0; 0; 0; 0; 65; 38; 1; 0; 0; 9; 80; 1; 0
16; 10; 0.5385; 26; 18; 0.1364; 8; 2; -0.125; 7; 3; 0.15; 12; 3; 1; 14; 9; 0; 8; 2; -0.55; 6; 4; 0.2; 2; 0; 0.5; 2; 0; 0.5; 51; 78; 1; 0; 0; -96; -29; 0; 1
23; 18; -0.0488; 18; 19; -0.027; 5; 5; -0.0333; 3; 7; -0.3; 8; 6; 0; 0; 4; -2; 5; 5; 0.2667; 3; 7; 0.3; 2; 0; 2; 0; 0; 0; 34; 55; 1; 0; 0; 143; 263; 1; 0
12; 16; -0.0714; 18; 11; 0.5517; 2; 8; -0.3; 7; 3; -0.25; 9; 9; 0; 10; 5; 0; 6; 4; -0.0667; 5; 5; -0.04; 1; 2; 0.3333; 1; 1; 0.5; 35; 60; 1; 0; 0; -139; 54; 1; 0
28; 17; 0.9556; 23; 16; 0.3333; 5; 5; -0.0333; 6; 4; 0.2667; 9; 7; 0; 6; 3; 0; 5; 5; 0; 7; 3; 0.35; 2; 4; 0.1667; 1; 1; 0.5; 22; 18; 1; 0; 0; -205; -279; 0; 1
10; 14; 0.0833; 29; 14; 0.2093; 4; 6; -0.2; 6; 4; 0; 3; 3; 0; 6; 3; 0; 7; 3; 0.25; 6; 4; -0.1667; 1; 0; 0; 0; 0; 0; 15; 16; 1; 0; 0; -59; -17; 0; 1
33; 14; 0.8085; 24; 17; 0.2683; 6; 4; -0.2; 6; 4; 0.3; 20; 6; 1; 10; 10; 0; 7; 3; -0.3; 4; 6; -0.15; 4; 1; 1.6; 4; 1; 1.6; 37; 45; 1; 0; 0; -8; 273; 1; 0
27; 16; 0.1395; 32; 13; 0.9556; 7; 3; 0.25; 9; 1; 0.1333; 10; 8; 0; 13; 7; 1; 5; 5; -0.35; 6; 4; -0.1; 0; 0; 0; 0; 0; 0; 28; 58; 1; 0; 0; -69; -100; 1; 0
22; 12; 0.3529; 20; 18; 0.2368; 7; 3; 0.2333; 5; 5; -0.2333; 10; 6; 0; 13; 8; 0; 6; 4; 0.1; 5; 5; -0.3; 7; 0; 1.7143; 4; 0; 2; 10; 52; 1; 0; 0; 287; 103; 1; 0
13; 13; -0.0769; 21; 13; 0.5588; 6; 4; -0.1; 6; 4; 0.3; 10; 6; 0; 15; 9; 0; 6; 4; -0.1333; 6; 4; -0.3; 2; 0; 1.5; 2; 0; 1.5; 32; 9; 1; 0; 0; 9; -55; 0; 1
17; 23; -0.525; 32; 13; 0.7778; 5; 5; 0.3; 7; 3; 0.3; 5; 7; 0; 15; 6; 0; 5; 5; -0.1; 7; 3; 0.35; 0; 1; -3; 0; 1; -3; 49; 24; 1; 0; 0; -417; -265; 0; 1
27; 12; 0.359; 9; 12; -0.1429; 7; 3; 0.1333; 4; 6; -0.35; 17; 5; 0; 5; 7; 0; 7; 3; 0.1; 4; 6; 0.2; 1; 0; 0; 1; 0; 0; 14; 33; 1; 0; 0; 17; 287; 0; 1
28; 16; 0.1818; 13; 13; 0.1923; 7; 3; 0.15; 6; 4; -0.175; 11; 8; 0; 9; 9; 0; 6; 4; 0.3; 6; 4; -0.15; 0; 0; 0; 0; 0; 0; 28; 89; 1; 0; 0; 284; 133; 1; 0
14; 19; -0.5758; 10; 12; -0.0909; 4; 6; 0.2667; 5; 5; -0.3; 5; 7; -1; 6; 7; 0; 4; 6; -0.02; 4; 6; -0.2; 5; 0; 1.8; 3; 0; 1; 25; 33; 1; 0; 0; -220; 40; 0; 1
24; 16; 0.375; 17; 16; 0.303; 6; 4; 0.12; 6; 4; 0.4333; 7; 3; 0; 5; 6; 0; 7; 3; 0.08; 5; 5; 0.06; 4; 1; 1; 1; 1; -1; 18; 19; 1; 0; 0; 350; 367; 1; 0
25; 15; 0.325; 30; 14; 0.25; 6; 4; -0.0667; 6; 4; 0.05; 16; 8; 0; 7; 3; 0; 6; 4; 0.2333; 7; 3; 0.125; 2; 1; 0.6667; 0; 0; 0; 20; 16; 1; 0; 0; -64; -364; 1; 0
24; 18; -0.0238; 23; 12; 0.4286; 6; 4; 0.2; 7; 3; 0.3; 9; 6; 0; 11; 6; 0; 5; 5; 0.075; 6; 4; 0.2333; 2; 2; -0.5; 2; 1; 0.3333; 34; 10; 1; 0; 0; -180; -42; 0; 1
22; 13; 0.6; 27; 18; 0.1333; 6; 4; -0.1333; 7; 3; 0.15; 16; 9; 0; 15; 9; 0; 7; 3; 0.15; 6; 4; -0.25; 1; 1; 1; 1; 1; 1; 9; 78; 1; 0; 0; -94; 152; 1; 0
13; 16; 0.069; 33; 13; 0.8043; 3; 7; -0.25; 7; 3; 0.175; 10; 9; 0; 16; 6; 0; 7; 3; 0.1667; 7; 3; 0.15; 1; 0; 0; 1; 0; 0; 35; 24; 1; 0; 0; -306; -128; 1; 0
32; 10; 0.8571; 19; 15; 0.2353; 9; 1; 0.25; 5; 5; -0.15; 13; 5; 0; 12; 9; 0; 7; 3; -0.15; 6; 4; -0.2333; 3; 0; 2; 1; 0; 0; 23; 96; 1; 0; 0; 357; 249; 1; 0
8; 12; -0.3; 37; 13; 1.42; 4; 6; 0.2; 6; 4; -0.275; 7; 7; 0; 11; 4; 1; 4; 6; -0.35; 8; 2; 0.2333; 0; 1; -4; 0; 1; -4; 92; 3; 1; 0; 0; -273; -586; 0; 1
34; 12; 1.1739; 16; 12; 0.1429; 6; 4; 0.2; 5; 5; -0.4667; 19; 5; 1; 12; 7; 0; 7; 3; 0.25; 5; 5; 0.35; 3; 0; 1.6667; 3; 0; 1.6667; 7; 65; 1; 0; 0; 155; 282; 1; 0
11; 13; 0.1667; 23; 7; 1.4667; 5; 5; -0.075; 6; 4; -0.1667; 8; 4; 1; 12; 2; 1; 7; 3; 0.3; 8; 2; 0.1667; 1; 4; -1.6; 1; 2; -2; 26; 8; 1; 0; 0; -427; -705; 0; 1
37; 4; 1.8537; 22; 9; 1.0323; 9; 1; 0.1667; 7; 3; 0.2; 16; 2; 2; 13; 5; 1; 10; 0; 0.25; 7; 3; 0.1; 8; 0; 1.375; 7; 0; 1.4286; 2; 31; 1; 0; 0; 585; 486; 1; 0
33; 10; 0.8605; 25; 16; 0.4146; 9; 1; 0.15; 6; 4; -0.3; 14; 5; 0; 8; 3; 0; 8; 2; 0.35; 7; 3; 0.2; 0; 1; -3; 0; 0; 0; 23; 18; 1; 0; 0; 183; 63; 1; 0
14; 16; 0.1333; 30; 10; 0.925; 4; 6; -0.2; 9; 1; 0.2; 11; 9; 0; 14; 3; 1; 7; 3; 0.2; 9; 1; 0.15; 1; 1; -1.5; 1; 0; 0; 35; 11; 1; 0; 0; -121; 143; 0; 1
11; 12; -0.087; 38; 13; 1.4118; 6; 4; 0.2; 7; 3; 0.375; 7; 7; 0; 12; 4; 1; 5; 5; -0.0333; 8; 2; 0.2; 0; 3; -2; 0; 2; -2; 33; 3; 1; 0; 0; 57; -354; 0; 1
29; 16; 0.2222; 35; 12; 1.1702; 7; 3; 0.1333; 6; 4; -0.3; 12; 8; 0; 20; 5; 1; 6; 4; -0.25; 7; 3; 0.2; 4; 4; 0.125; 2; 2; 0.75; 28; 7; 1; 0; 0; 158; -185; 1; 0
26; 15; 0.3902; 24; 7; 1.4194; 7; 3; 0.3; 7; 3; -0.25; 17; 8; 0; 13; 2; 1; 6; 4; 0.1333; 8; 2; 0.02; 1; 3; -0.25; 1; 3; -0.25; 20; 8; 1; 0; 0; -249; -502; 1; 0
38; 8; 1.8043; 35; 14; 0.8163; 9; 1; 0.2; 8; 2; 0.25; 22; 4; 1; 22; 6; 1; 8; 2; 0.1; 8; 2; 0.25; 5; 0; 1.8; 4; 0; 1.75; 6; 37; 1; 0; 0; 131; 68; 1; 0
24; 12; 0.4444; 38; 4; 1.8333; 7; 3; 0.2333; 9; 1; 0.15; 12; 6; 0; 17; 2; 2; 6; 4; 0.15; 10; 0; 0.2333; 5; 17; -1.6818; 5; 8; -1.2308; 10; 2; 1; 0; 0; -464; -771; 1; 0
29; 11; 1.125; 25; 12; 0.5405; 7; 3; 0.12; 7; 3; -0.4; 16; 6; 1; 13; 6; 0; 7; 3; 0; 6; 4; -0.15; 11; 1; 1.6667; 6; 1; 2.1429; 4; 10; 1; 0; 0; -208; 77; 0; 1
27; 15; 0.4048; 34; 10; 0.8409; 7; 3; 0.025; 9; 1; 0.3; 18; 8; 0; 15; 5; 0; 6; 4; -0.35; 8; 2; 0.35; 2; 6; -0.875; 2; 1; 0; 20; 23; 1; 0; 0; -247; -415; 0; 1
31; 10; 0.9268; 30; 16; 0.2174; 9; 1; 0.175; 7; 3; 0.1; 15; 3; 1; 13; 8; 0; 9; 1; 0.45; 7; 3; 0.25; 2; 1; 1; 2; 0; 1.5; 11; 28; 1; 0; 0; 45; 55; 0; 1
39; 8; 1.766; 39; 13; 1.3846; 9; 1; 0.1; 7; 3; -0.18; 23; 4; 1; 13; 4; 1; 8; 2; 0.2; 8; 2; 0.3; 16; 0; 2.3125; 9; 0; 2.4444; 6; 3; 1; 0; 0; 143; -78; 1; 0
26; 12; 0.5263; 35; 10; 0.8222; 8; 2; 0.25; 9; 1; 0.0333; 14; 6; 0; 16; 5; 0; 7; 3; 0.3; 8; 2; 0.0333; 3; 0; 1.3333; 2; 0; 1.5; 10; 23; 1; 0; 0; -28; -180; 1; 0
40; 8; 1.75; 31; 16; 0.234; 9; 1; 0.4333; 7; 3; 0.1667; 24; 4; 1; 14; 8; 0; 8; 2; 0.35; 7; 3; 0.1; 11; 0; 1.6364; 8; 0; 1.875; 6; 28; 1; 0; 0; 150; 133; 1; 0
27; 12; 0.5641; 41; 8; 1.7551; 8; 2; -0.3; 9; 1; 0.2667; 15; 6; 0; 25; 4; 1; 7; 3; -0.25; 8; 2; 0.4; 4; 11; -1.1333; 2; 9; -1.4545; 10; 6; 1; 0; 0; -34; 61; 1; 0
3; 14; -1.1176; 13; 14; 0.1111; 2; 8; -0.25; 6; 4; -0.3; 1; 6; -1; 9; 10; 0; 2; 8; -0.2; 6; 4; -0.3; 1; 0; 3; 1; 0; 3; 90; 89; 1; 0; 0; -200; -262; 0; 1
5; 19; -1.625; 17; 11; 0.5714; 2; 8; -0.4; 8; 2; 0.3; 4; 10; -1; 13; 4; 1; 2; 8; -0.1; 8; 2; 0.3; 0; 0; 0; 0; 0; 0; 68; 51; 1; 0; 0; -269; -282; 0; 1
11; 18; -0.7241; 18; 19; -0.1622; 4; 6; 0.25; 4; 6; -0.4; 6; 6; 0; 5; 8; 0; 5; 5; -0.0333; 4; 6; -0.04; 0; 0; 0; 0; 0; 0; 91; 76; 1; 0; 0; -141; -217; 0; 1
14; 20; 0; 21; 20; 0.0732; 5; 5; -0.15; 6; 4; -0.25; 5; 10; 0; 12; 10; 0; 3; 7; -0.2; 6; 4; -0.0333; 1; 0; 0; 0; 0; 0; 59; 61; 1; 0; 0; -161; -55; 0; 1
14; 22; -0.5; 19; 14; 0.697; 3; 7; -0.3; 5; 5; 0.25; 3; 5; 0; 4; 5; 0; 4; 6; 0.2; 4; 6; -0.1333; 3; 0; 1.3333; 0; 0; 0; 38; 30; 1; 0; 0; -128; -150; 0; 1
17; 17; 0.2353; 18; 11; 0.6207; 5; 5; 0.4; 8; 2; 0.2; 5; 7; 0; 14; 4; 1; 4; 6; 0.14; 8; 2; 0.2; 2; 0; 2; 1; 0; 2; 19; 51; 1; 0; 0; -185; -163; 1; 0
26; 19; 0.6667; 14; 20; -0.5588; 5; 5; -0.3667; 3; 7; -0.2667; 4; 7; 0; 5; 8; -1; 4; 6; 0.3; 4; 6; -0.3; 0; 1; -2; 0; 0; 0; 69; 25; 1; 0; 0; 107; -89; 0; 1
20; 17; 0.3514; 12; 14; -0.2692; 5; 5; -0.4; 4; 6; 0.15; 8; 10; 0; 6; 7; 0; 5; 5; 0.1333; 4; 6; 0.25; 2; 1; 0.3333; 1; 0; 1; 46; 99; 1; 0; 0; -9; -94; 1; 0
16; 14; 0.4667; 13; 14; -0.1481; 5; 5; 0.25; 6; 4; 0.2; 7; 7; 0; 10; 7; 0; 4; 6; -0.2; 6; 4; 0.2; 0; 1; -3; 0; 1; -3; 44; 32; 1; 0; 0; -50; -145; 0; 1
18; 20; -0.0526; 22; 10; 0.9688; 3; 7; -0.3333; 6; 4; 0.2667; 0; 5; -2; 13; 6; 0; 2; 8; 0.1; 6; 4; 0.35; 0; 0; 0; 0; 0; 0; 55; 31; 1; 0; 0; -240; -576; 0; 1
22; 20; 0.119; 12; 18; -0.4; 7; 3; 0.15; 5; 5; 0.25; 13; 10; 0; 5; 8; 0; 7; 3; -0.0667; 3; 7; 0; 0; 0; 0; 0; 0; 0; 61; 50; 1; 0; 0; 252; 101; 1; 0
24; 18; 0.2381; 16; 13; 0.1034; 5; 5; 0.25; 5; 5; 0.0333; 10; 11; 0; 12; 8; 0; 4; 6; -0.3; 4; 6; -0.5; 3; 0; 2.3333; 3; 0; 2.3333; 45; 65; 1; 0; 0; 121; 4; 0; 1
24; 19; -0.0465; 28; 18; 0.8913; 5; 5; 0.2; 5; 5; 0.2667; 9; 7; 0; 9; 8; 0; 4; 6; -0.3; 5; 5; 0.3; 2; 0; 2.5; 1; 0; 2; 34; 22; 1; 0; 0; 11; -53; 0; 1
11; 15; -0.4615; 19; 19; -0.1316; 5; 5; 0.2; 5; 5; 0.3; 6; 7; 0; 6; 8; 0; 4; 6; -0.3333; 4; 6; -0.3667; 0; 0; 0; 0; 0; 0; 21; 76; 1; 0; 0; 30; 89; 1; 0
18; 12; 0.4; 11; 12; -0.2609; 7; 3; 0.25; 4; 6; 0.1; 10; 6; 0; 0; 1; -4; 5; 5; 0.1667; 5; 5; 0.25; 6; 0; 2.1667; 3; 0; 2.3333; 60; 27; 1; 0; 0; 95; 128; 1; 0
27; 19; 0.1304; 20; 21; -0.1707; 6; 4; 0.2; 6; 4; -0.1; 15; 10; 0; 11; 13; 0; 6; 4; 0.1; 6; 4; -0.25; 5; 0; 1.2; 3; 0; 1.3333; 78; 79; 1; 0; 0; 199; 199; 0; 1
30; 15; 0.1778; 20; 19; 0.1538; 5; 5; -0.1; 5; 5; 0.2333; 7; 4; 0; 13; 9; 0; 6; 4; 0.2; 5; 5; 0; 2; 0; 0; 2; 0; 0; 16; 52; 1; 0; 0; 61; 233; 1; 0
31; 17; 0.1875; 35; 15; 0.8; 6; 4; 0.075; 7; 3; 0.15; 14; 9; 0; 22; 7; 1; 6; 4; 0; 7; 3; 0.35; 2; 2; -0.5; 0; 1; -3; 28; 37; 1; 0; 0; 57; -34; 0; 1
10; 15; 0; 28; 12; 0.575; 4; 6; -0.25; 9; 1; 0.1; 3; 4; 0; 16; 6; 0; 6; 4; 0.1; 8; 2; -0.2; 1; 4; -2.4; 1; 4; -2.4; 15; 10; 1; 0; 0; -789; -535; 1; 0
